codigo_da_proposta,nome_do_negocio,etapa_do_negocio,data_de_fechamento,proprietario_do_negocio,valor,numero_de_atividades_de_vendas,e_negocio_perdido,data_da_ultima_modificacao,qtd_do_negocio
2084,Serviços Solaris ME,Negócio Perdido,2024-11-22 01:54:00,Renata Silveira,11970803.93,1.0,True,2025-02-04 00:21:41,113341
2085,Consultoria Alfa Ltda,Negociações Frias,2025-01-17 09:59:55,Carlos Azevedo,11076383.06,2.0,False,2025-02-04 00:43:18,19668
2086,Grupo Solaris ME,Negócio Perdido,2024-12-06 17:24:52,Lívia Martins,10539759.49,2.0,True,2025-02-04 01:15:10,46283
2087,Grupo Alfa Ltda,Entrada,2025-01-14 02:59:44,Carlos Azevedo,5331663.97,5.0,True,2025-02-04 02:03:23,68089
2088,Distribuidora Alfa Ltda,Negociações Frias,2025-01-20 03:53:32,Renata Silveira,6915998.0,0.0,False,2025-02-04 02:09:56,18980
2089,Indústria Alfa Comércio,Negócio Perdido,2024-12-29 08:31:25,Lívia Martins,10658364.19,2.0,True,2025-02-04 02:16:03,45965
2090,Indústria Alfa S.A.,Negociações Frias,2025-01-10 13:59:08,Beatriz Nogueira,9999982.53,0.0,True,2025-02-04 02:37:39,27361
2091,Consultoria Verde Vida ME,Entrada,2025-02-04 02:40:43,João Pedrosa,7900974.48,1.0,True,2025-02-04 03:12:19,68746
2092,Comercial Nova Era Ltda,Negociações Frias,2025-01-21 02:46:17,Lívia Martins,4453694.54,1.0,False,2025-02-04 03:14:26,19260
2093,Indústria Solaris Comércio,Negociações Frias,2024-12-11 19:29:44,Beatriz Nogueira,3392210.09,4.0,True,2025-02-04 03:44:27,27802
2094,Comercial Solaris EIRELI,Negócio Perdido,2025-01-13 18:39:44,Lívia Martins,9342472.9,4.0,True,2025-02-04 03:56:26,115362
2095,Serviços Solaris Comércio,Negócio Perdido,2024-12-21 03:13:55,Carlos Azevedo,10127521.77,5.0,True,2025-02-04 04:43:31,77570
2096,Consultoria Globaltech EIRELI,Negócio Perdido,2024-12-11 05:55:38,João Pedrosa,3131705.29,2.0,True,2025-02-04 05:24:48,77084
2097,Consultoria Nova Era Comércio,Negócio Perdido,2024-12-01 10:05:53,Lívia Martins,5542020.81,1.0,True,2025-02-04 05:42:33,15632
2098,Indústria Solaris Comércio,Negociações Frias,2025-01-30 20:11:53,Lívia Martins,2209284.57,4.0,False,2025-02-04 06:56:59,87076
2099,Consultoria Nova Era Comércio,Desqualificado,2025-01-08 03:41:02,Lívia Martins,6679398.84,2.0,False,2025-02-04 07:24:52,36030
2100,Consultoria Globaltech S.A.,Desqualificado,2024-11-26 05:48:23,Carlos Azevedo,1124827.4,4.0,False,2025-02-04 07:25:27,94151
2101,Indústria Verde Vida EIRELI,Negócio Perdido,2024-12-24 07:00:55,Renata Silveira,9122928.3,5.0,True,2025-02-04 08:43:47,20848
2102,Distribuidora Globaltech Comércio,Oportunidades,2025-01-29 13:55:11,Renata Silveira,10874490.76,3.0,True,2025-02-04 09:06:40,26182
2103,Comercial Alfa Comércio,Negociações Frias,2024-12-17 18:37:22,Beatriz Nogueira,10293261.36,0.0,False,2025-02-04 09:20:38,108876
2104,Indústria Verde Vida Comércio,Negociações Frias,2025-01-20 15:44:12,Lívia Martins,5606138.31,0.0,True,2025-02-04 12:08:04,67495
2105,Serviços Nova Era Ltda,Negócio Perdido,2025-01-28 00:16:44,Lívia Martins,4596081.32,2.0,True,2025-02-04 12:12:17,111169
2106,Consultoria Alfa S.A.,Negociações Frias,2025-01-14 19:38:38,Eduardo Freitas,7073461.99,3.0,False,2025-02-04 12:30:48,42514
2107,Grupo Nova Era S.A.,Desqualificado,2025-01-21 23:59:09,Renata Silveira,3696251.25,4.0,True,2025-02-04 12:36:12,24337
2108,Consultoria Verde Vida Comércio,Negociações Frias,2025-01-21 01:27:28,Carlos Azevedo,4027427.13,3.0,True,2025-02-04 12:38:43,91174
2109,Consultoria Nova Era EIRELI,Negócio Perdido,2025-01-17 20:24:58,Eduardo Freitas,8242116.13,2.0,True,2025-02-04 14:21:37,39122
2110,Consultoria Solaris ME,Negociações Frias,2024-11-15 05:57:45,Carlos Azevedo,5619972.81,1.0,False,2025-02-04 14:45:39,81076
2111,Serviços Solaris ME,Negociações Frias,2024-11-23 04:40:18,Carlos Azevedo,10220339.57,3.0,True,2025-02-04 14:54:51,44855
2112,Comercial Globaltech S.A.,Negociações Frias,2024-11-23 05:42:43,João Pedrosa,1733843.8,3.0,False,2025-02-04 15:24:16,81245
2113,Consultoria Infinity S.A.,Negociações Frias,2024-11-20 23:00:55,Lívia Martins,5038874.32,1.0,False,2025-02-04 16:27:18,89938
2114,Grupo Globaltech S.A.,Negócio Perdido,2025-01-16 15:08:11,Eduardo Freitas,4471632.2,3.0,True,2025-02-04 17:42:44,36711
2115,Serviços Verde Vida EIRELI,Negociações Frias,2025-02-02 05:56:18,Eduardo Freitas,10464109.83,4.0,True,2025-02-04 18:18:04,16533
2116,Grupo Alfa EIRELI,Negociações Frias,2024-11-19 22:52:41,João Pedrosa,7621529.42,5.0,False,2025-02-04 18:31:02,18250
2117,Comercial Nova Era ME,Negócio Perdido,2024-12-03 17:14:08,Marina Costa,9273145.18,5.0,False,2025-02-04 19:06:22,48024
2118,Indústria Verde Vida EIRELI,Acompanhamento,2024-11-29 07:02:14,Marina Costa,3503780.67,3.0,True,2025-02-04 19:24:38,15652
2119,Grupo Solaris EIRELI,Negociações Frias,2025-01-26 10:31:51,Beatriz Nogueira,1492936.85,1.0,False,2025-02-04 19:27:20,11186
2120,Comercial Nova Era EIRELI,Pré Qualificação,2025-01-03 21:38:36,Eduardo Freitas,3864219.66,4.0,False,2025-02-04 20:07:26,86671
2121,Comercial Nova Era EIRELI,Negociações Frias,2024-12-20 15:09:56,Carlos Azevedo,2998150.43,1.0,True,2025-02-04 20:19:41,111228
2122,Indústria Verde Vida Comércio,Negócio Perdido,2025-01-28 01:02:54,Renata Silveira,9760663.1,5.0,False,2025-02-04 20:47:22,30216
2123,Indústria Alfa Comércio,Negócio Perdido,2024-12-25 01:26:02,João Pedrosa,4289083.76,3.0,True,2025-02-04 20:51:07,49509
2124,Comercial Verde Vida Ltda,Negócio Perdido,2024-11-27 00:18:16,Carlos Azevedo,2881751.15,1.0,True,2025-02-04 22:44:36,31805
2125,Grupo Verde Vida ME,Negócio Perdido,2025-01-31 05:55:32,João Pedrosa,7880582.12,0.0,True,2025-02-04 22:55:22,14524
2126,Comercial Alfa S.A.,Desqualificado,2025-01-05 17:56:48,Carlos Azevedo,11365803.37,3.0,False,2025-02-04 23:35:25,84966
2127,Distribuidora Globaltech Comércio,Desqualificado,2024-12-21 22:08:50,Lívia Martins,6392479.1,3.0,False,2025-02-05 00:10:51,75368
2128,Consultoria Solaris Comércio,Negociações Frias,2024-12-21 03:50:30,Renata Silveira,8627449.54,3.0,False,2025-02-05 00:26:20,69423
2129,Distribuidora Globaltech Comércio,Negociações Frias,2024-12-17 03:56:26,Beatriz Nogueira,7816167.41,2.0,True,2025-02-05 01:06:42,81940
2130,Grupo Infinity Ltda,Negociações Frias,2025-01-14 10:50:38,Lívia Martins,10514627.91,4.0,True,2025-02-05 01:24:01,40804
2131,Distribuidora Infinity Comércio,Negócio Ganho,2024-12-04 05:13:43,Carlos Azevedo,8249283.26,0.0,True,2025-02-05 02:37:15,87290
2132,Distribuidora Infinity EIRELI,Negócio Perdido,2024-12-14 21:35:38,Marina Costa,7994445.87,3.0,False,2025-02-05 02:38:42,70091
2133,Consultoria Globaltech ME,Negociações Frias,2025-01-25 10:23:40,Lívia Martins,11345065.98,3.0,False,2025-02-05 03:01:28,24081
2134,Serviços Solaris Ltda,Negociações Frias,2025-01-14 23:00:20,Marina Costa,7093487.04,1.0,False,2025-02-05 03:09:51,10822
2135,Serviços Globaltech ME,Negociações Frias,2025-01-16 03:20:42,João Pedrosa,5123255.52,4.0,False,2025-02-05 03:51:52,115174
2136,Indústria Solaris ME,Negociações Frias,2025-01-19 18:49:45,João Pedrosa,5796397.29,1.0,False,2025-02-05 04:43:07,88796
2137,Consultoria Nova Era EIRELI,Negócio Perdido,2025-01-07 19:29:05,Beatriz Nogueira,9992042.35,4.0,False,2025-02-05 05:00:33,112886
2138,Distribuidora Solaris Ltda,Negócio Perdido,2025-02-01 19:32:49,Carlos Azevedo,9494173.54,0.0,False,2025-02-05 05:59:04,47049
2139,Indústria Solaris EIRELI,Negócio Perdido,2025-01-26 12:46:20,Eduardo Freitas,6492505.78,0.0,True,2025-02-05 06:12:33,45737
2140,Serviços Solaris Comércio,Acompanhamento,2024-12-07 19:08:42,Carlos Azevedo,1542089.34,4.0,True,2025-02-05 06:20:31,69913
2141,Comercial Infinity Ltda,Negócio Perdido,2024-12-13 17:10:03,João Pedrosa,10722763.53,2.0,False,2025-02-05 06:24:51,113221
2142,Indústria Alfa Comércio,Negociações Frias,2024-11-23 08:35:22,Renata Silveira,10962287.38,5.0,True,2025-02-05 06:42:42,112324
2143,Distribuidora Globaltech Ltda,Negócio Perdido,2025-01-05 15:34:03,Marina Costa,8773684.67,0.0,True,2025-02-05 07:33:06,85047
2144,Serviços Globaltech ME,Entrada,2024-12-14 17:43:17,Beatriz Nogueira,2037812.56,4.0,True,2025-02-05 07:52:44,93768
2145,Comercial Nova Era Ltda,Negócio Perdido,2024-12-22 13:33:49,João Pedrosa,8256034.32,4.0,False,2025-02-05 08:13:18,19578
2146,Distribuidora Alfa S.A.,Pré Qualificação,2024-12-27 16:18:47,Eduardo Freitas,2043115.2,1.0,False,2025-02-05 08:20:36,60785
2147,Distribuidora Nova Era EIRELI,Negócio Perdido,2024-12-04 02:58:51,Marina Costa,7893064.57,4.0,True,2025-02-05 08:39:44,103451
2148,Comercial Alfa EIRELI,Negociações Frias,2024-12-01 12:52:55,João Pedrosa,5969817.61,5.0,True,2025-02-05 08:43:03,53260
2149,Distribuidora Nova Era EIRELI,Negociações Frias,2025-02-01 04:45:09,Carlos Azevedo,3829205.13,3.0,False,2025-02-05 09:11:06,89175
2150,Distribuidora Alfa EIRELI,Negócio Perdido,2024-12-24 12:34:49,João Pedrosa,9078689.57,2.0,True,2025-02-05 09:18:06,107432
2151,Distribuidora Solaris Ltda,Negociações Frias,2025-01-06 01:25:59,Eduardo Freitas,6718797.98,3.0,True,2025-02-05 09:47:41,16783
2152,Grupo Solaris Comércio,Negociações Frias,2025-01-24 09:12:34,Renata Silveira,2232684.18,0.0,False,2025-02-05 10:17:41,30719
2153,Indústria Globaltech EIRELI,Negociações Frias,2025-01-30 22:04:33,Marina Costa,10754306.13,5.0,True,2025-02-05 10:37:51,87889
2154,Comercial Verde Vida EIRELI,Negociações Frias,2025-01-05 18:02:17,João Pedrosa,6555676.04,1.0,False,2025-02-05 11:33:43,43710
2155,Grupo Verde Vida Ltda,Desqualificado,2024-12-07 11:52:43,Renata Silveira,9307389.31,4.0,False,2025-02-05 11:58:43,109560
2156,Serviços Verde Vida S.A.,Desqualificado,2025-01-01 23:09:12,João Pedrosa,10782399.4,1.0,False,2025-02-05 12:07:19,98755
2157,Distribuidora Globaltech Comércio,Negócio Perdido,2025-01-03 19:53:59,Marina Costa,2107630.21,0.0,False,2025-02-05 12:08:15,11537
2158,Distribuidora Nova Era EIRELI,Negócio Perdido,2025-01-15 01:03:38,Marina Costa,5266533.64,2.0,True,2025-02-05 12:08:55,65406
2159,Indústria Nova Era S.A.,Negócio Perdido,2024-12-10 03:02:52,João Pedrosa,1485402.65,4.0,False,2025-02-05 12:34:35,101460
2160,Distribuidora Infinity ME,Negociações Frias,2024-12-28 10:37:42,Beatriz Nogueira,5888463.86,0.0,True,2025-02-05 13:29:03,68006
2161,Consultoria Nova Era S.A.,Negócio Perdido,2025-01-31 05:02:18,Renata Silveira,4243054.11,5.0,False,2025-02-05 14:01:43,96749
2162,Comercial Solaris ME,Acompanhamento,2024-11-16 13:57:28,Lívia Martins,1007148.89,4.0,False,2025-02-05 14:21:00,73748
2163,Consultoria Infinity EIRELI,Desqualificado,2024-12-02 18:02:41,Renata Silveira,10059445.62,1.0,True,2025-02-05 14:21:47,21985
2164,Grupo Nova Era Ltda,Negociações Frias,2025-01-19 15:39:24,Lívia Martins,2326030.92,1.0,True,2025-02-05 15:30:39,15802
2165,Grupo Alfa S.A.,Negociações Frias,2025-01-28 06:00:28,Marina Costa,11217972.09,3.0,False,2025-02-05 15:31:29,21434
2166,Grupo Solaris S.A.,Negociações Frias,2025-01-14 08:51:55,Eduardo Freitas,6462286.38,4.0,True,2025-02-05 15:36:05,100655
2167,Grupo Verde Vida S.A.,Negociações Frias,2024-11-22 04:22:48,Carlos Azevedo,4316694.35,4.0,True,2025-02-05 16:09:15,75040
2168,Comercial Nova Era ME,Negócio Perdido,2024-11-27 20:21:01,Eduardo Freitas,5134741.46,3.0,False,2025-02-05 17:02:06,119771
2169,Indústria Solaris ME,Negócio Perdido,2024-11-30 19:24:43,João Pedrosa,4228378.8,4.0,True,2025-02-05 17:27:40,113233
2170,Consultoria Solaris Comércio,Negócio Perdido,2025-01-13 04:03:49,João Pedrosa,5356990.86,3.0,False,2025-02-05 17:45:17,82925
2171,Serviços Infinity EIRELI,Negociações Frias,2024-11-14 01:52:14,Lívia Martins,11199210.04,2.0,False,2025-02-05 18:00:35,117612
2172,Comercial Alfa Ltda,Entrada,2025-01-22 15:33:10,Beatriz Nogueira,7375263.16,2.0,True,2025-02-05 18:24:11,36233
2173,Consultoria Verde Vida S.A.,Negociações Frias,2024-11-14 19:21:22,Eduardo Freitas,1675980.85,4.0,False,2025-02-05 18:58:11,26735
2174,Grupo Nova Era Ltda,Negócio Perdido,2025-01-16 14:23:03,Marina Costa,10004857.21,4.0,True,2025-02-05 19:16:18,24671
2175,Comercial Globaltech Comércio,Negócio Perdido,2024-12-27 16:12:03,Eduardo Freitas,4605722.49,5.0,True,2025-02-05 20:14:27,45918
2176,Grupo Infinity Comércio,Negociações Frias,2024-11-29 10:26:45,Beatriz Nogueira,4318671.22,3.0,True,2025-02-05 20:35:54,93644
2177,Comercial Solaris Comércio,Negócio Perdido,2025-01-19 10:42:01,Marina Costa,9436004.81,5.0,False,2025-02-05 20:42:39,64858
2178,Distribuidora Infinity EIRELI,Negociações Frias,2024-12-04 09:01:04,Carlos Azevedo,11916642.83,0.0,False,2025-02-05 20:58:37,14583
2179,Consultoria Solaris EIRELI,Negócio Ganho,2024-12-20 16:41:10,Beatriz Nogueira,2018130.02,5.0,False,2025-02-05 21:38:43,96077
2180,Grupo Alfa Comércio,Negociações Frias,2024-12-30 17:34:03,Eduardo Freitas,8365174.04,1.0,True,2025-02-05 22:37:27,117059
2181,Serviços Nova Era Ltda,Negócio Perdido,2025-01-29 21:11:21,Beatriz Nogueira,9813339.17,3.0,True,2025-02-05 23:41:23,111333
2182,Distribuidora Infinity EIRELI,Negociações Frias,2024-11-15 13:25:20,Marina Costa,1104975.47,2.0,True,2025-02-05 23:54:00,103462
2183,Indústria Nova Era S.A.,Negociações Frias,2025-01-24 18:51:39,Marina Costa,9002652.79,3.0,True,2025-02-06 00:10:43,36684
2184,Indústria Verde Vida S.A.,Negociações Frias,2025-01-13 10:38:45,Eduardo Freitas,9790497.63,5.0,True,2025-02-06 00:13:49,110118
2185,Grupo Verde Vida Comércio,Negócio Perdido,2025-01-24 18:58:22,Marina Costa,2634593.36,5.0,False,2025-02-06 00:48:04,101714
2186,Grupo Verde Vida EIRELI,Desqualificado,2025-01-08 02:24:02,Lívia Martins,1520223.13,3.0,True,2025-02-06 01:12:49,114290
2187,Consultoria Infinity Comércio,Entrada,2025-01-26 06:17:55,Beatriz Nogueira,10480875.74,5.0,True,2025-02-06 01:34:19,116399
2188,Serviços Verde Vida Comércio,Entrada,2024-11-23 05:49:14,João Pedrosa,10618492.97,1.0,True,2025-02-06 01:36:22,23791
2189,Comercial Alfa EIRELI,Negócio Perdido,2024-11-23 00:12:56,Eduardo Freitas,4664914.08,1.0,False,2025-02-06 01:48:28,46395
2190,Distribuidora Infinity Ltda,Negócio Ganho,2024-11-19 05:46:19,Beatriz Nogueira,8754318.09,3.0,False,2025-02-06 01:53:36,45508
2191,Consultoria Nova Era ME,Negócio Perdido,2024-12-13 07:49:53,Beatriz Nogueira,11498592.54,2.0,True,2025-02-06 02:09:51,107027
2192,Indústria Globaltech Comércio,Negociações Frias,2024-12-28 13:17:47,Renata Silveira,4698320.49,5.0,False,2025-02-06 02:20:49,43576
2193,Consultoria Solaris Comércio,Negociações Frias,2025-01-18 17:55:51,Lívia Martins,10050893.42,3.0,False,2025-02-06 03:12:40,75367
2194,Comercial Globaltech Ltda,Negociações Frias,2025-01-09 13:24:34,Carlos Azevedo,5535888.91,2.0,False,2025-02-06 03:21:57,30644
2195,Grupo Nova Era Comércio,Negociações Frias,2025-01-12 09:28:54,Lívia Martins,10837356.27,3.0,False,2025-02-06 03:48:49,36033
2196,Distribuidora Solaris EIRELI,Negociações Frias,2024-12-31 23:17:16,Beatriz Nogueira,5076159.92,5.0,True,2025-02-06 03:57:05,108730
2197,Indústria Globaltech Ltda,Negociações Frias,2024-12-29 11:41:57,Renata Silveira,1460226.25,4.0,False,2025-02-06 04:14:55,10341
2198,Distribuidora Alfa ME,Negociações Frias,2025-01-09 07:50:38,Beatriz Nogueira,7777182.46,5.0,True,2025-02-06 04:31:20,66900
2199,Comercial Infinity Ltda,Negócio Perdido,2025-01-17 12:12:41,Carlos Azevedo,10657433.91,3.0,False,2025-02-06 04:50:30,74974
2200,Comercial Infinity Ltda,Negociações Frias,2024-12-09 10:39:43,Renata Silveira,10403483.71,3.0,False,2025-02-06 06:00:42,34970
2201,Serviços Alfa EIRELI,Negociações Frias,2024-12-21 11:09:08,João Pedrosa,11556043.21,3.0,False,2025-02-06 06:17:55,54695
2202,Consultoria Nova Era S.A.,Negociações Frias,2025-01-05 11:47:41,Marina Costa,2957909.33,1.0,True,2025-02-06 06:30:39,106416
2203,Grupo Nova Era ME,Negócio Perdido,2025-01-18 16:44:22,Marina Costa,1849153.07,5.0,True,2025-02-06 06:37:40,26813
2204,Consultoria Alfa Ltda,Desqualificado,2024-11-19 06:01:06,Lívia Martins,11207519.07,0.0,True,2025-02-06 07:18:49,74749
2205,Indústria Infinity EIRELI,Negociações Frias,2025-01-17 13:57:29,João Pedrosa,8511739.79,2.0,False,2025-02-06 07:22:38,20143
2206,Comercial Globaltech ME,Negócio Perdido,2025-02-05 17:12:13,João Pedrosa,9770727.0,4.0,False,2025-02-06 07:25:05,44336
2207,Serviços Verde Vida Ltda,Negociações Frias,2025-01-27 06:07:49,Beatriz Nogueira,4294908.28,4.0,True,2025-02-06 07:36:33,17835
2208,Indústria Infinity S.A.,Desqualificado,2024-11-30 00:43:06,Marina Costa,8449930.1,5.0,True,2025-02-06 08:06:26,16876
2209,Consultoria Solaris Ltda,Negociações Frias,2024-12-18 12:59:52,Carlos Azevedo,6464388.83,4.0,True,2025-02-06 08:27:40,44344
2210,Serviços Alfa Ltda,Negócio Perdido,2025-01-03 19:28:49,Renata Silveira,10247434.84,3.0,False,2025-02-06 08:45:42,21744
2211,Comercial Solaris Comércio,Negócio Perdido,2024-12-12 14:08:12,Eduardo Freitas,2973670.26,2.0,False,2025-02-06 09:51:51,28842
2212,Comercial Alfa Comércio,Negociações Frias,2024-11-29 04:21:12,Carlos Azevedo,6096163.46,2.0,False,2025-02-06 09:55:51,104758
2213,Indústria Solaris Comércio,Negociações Frias,2024-12-26 05:36:16,Eduardo Freitas,4519992.39,4.0,True,2025-02-06 09:56:22,52371
2214,Distribuidora Globaltech S.A.,Negócio Perdido,2025-01-21 13:48:57,Lívia Martins,9176976.91,4.0,True,2025-02-06 10:32:49,72834
2215,Grupo Nova Era ME,Negociações Frias,2025-01-15 09:46:57,João Pedrosa,9547098.77,5.0,True,2025-02-06 11:31:25,33235
2216,Indústria Alfa EIRELI,Negociações Frias,2024-11-29 03:14:05,Beatriz Nogueira,11208517.51,2.0,True,2025-02-06 12:01:44,36326
2217,Serviços Alfa Comércio,Negociações Frias,2024-12-17 00:58:35,Renata Silveira,3619428.9,1.0,False,2025-02-06 12:13:29,100018
2218,Distribuidora Solaris EIRELI,Entrada,2024-12-26 02:12:18,Eduardo Freitas,2170102.68,0.0,True,2025-02-06 12:31:34,60864
2219,Serviços Infinity Ltda,Negócio Perdido,2025-01-17 16:14:51,Eduardo Freitas,10475360.88,1.0,True,2025-02-06 12:32:03,77419
2220,Distribuidora Alfa Ltda,Desqualificado,2025-01-04 17:23:56,Marina Costa,1472740.65,5.0,True,2025-02-06 13:03:51,37874
2221,Serviços Verde Vida EIRELI,Proposta Enviada,2024-12-05 23:11:42,João Pedrosa,10891964.82,3.0,True,2025-02-06 13:07:19,66987
2222,Indústria Nova Era Ltda,Negociações Frias,2025-02-02 04:30:55,Renata Silveira,7699526.32,4.0,False,2025-02-06 13:25:31,42502
2223,Serviços Globaltech S.A.,Negociações Frias,2025-01-20 19:01:51,João Pedrosa,3572631.94,2.0,True,2025-02-06 13:53:23,39725
2224,Distribuidora Alfa ME,Negociações Frias,2025-01-02 04:16:45,Lívia Martins,5257340.7,4.0,True,2025-02-06 15:10:38,47984
2225,Serviços Nova Era Ltda,Negócio Perdido,2025-01-02 15:25:09,Carlos Azevedo,7687844.0,1.0,True,2025-02-06 15:46:55,73453
2226,Distribuidora Verde Vida Comércio,Negócio Perdido,2025-01-26 01:02:56,Renata Silveira,6175848.86,0.0,True,2025-02-06 16:40:17,47525
2227,Grupo Infinity ME,Negociações Frias,2025-01-16 11:04:55,Eduardo Freitas,10687166.27,0.0,True,2025-02-06 16:57:07,12351
2228,Serviços Nova Era Comércio,Negociações Frias,2025-01-27 04:28:52,João Pedrosa,6849720.41,2.0,False,2025-02-06 17:02:24,14604
2229,Serviços Solaris Comércio,Oportunidades,2024-11-16 16:41:50,João Pedrosa,10018143.17,1.0,True,2025-02-06 17:05:01,100557
2230,Consultoria Alfa Comércio,Negociações Frias,2024-12-06 04:55:41,Lívia Martins,7173636.12,5.0,False,2025-02-06 17:12:42,51513
2231,Distribuidora Verde Vida Ltda,Negociações Frias,2025-01-12 01:02:47,Renata Silveira,2587605.67,5.0,True,2025-02-06 17:12:55,12109
2232,Consultoria Verde Vida ME,Negociações Frias,2025-01-11 04:02:43,João Pedrosa,3887398.75,4.0,False,2025-02-06 17:18:47,34592
2233,Comercial Verde Vida Ltda,Negociações Frias,2024-11-24 18:42:54,Beatriz Nogueira,1955708.93,3.0,True,2025-02-06 18:41:13,61389
2234,Serviços Alfa S.A.,Negociações Frias,2025-02-04 18:25:36,Beatriz Nogueira,2803854.5,0.0,False,2025-02-06 18:43:20,54669
2235,Indústria Globaltech Ltda,Negócio Ganho,2024-12-12 04:45:24,Lívia Martins,5665467.03,5.0,True,2025-02-06 19:01:21,51636
2236,Serviços Verde Vida Comércio,Negociações Frias,2025-01-12 11:19:37,Marina Costa,7412037.56,0.0,True,2025-02-06 19:11:19,112998
2237,Consultoria Solaris ME,Negociações Frias,2025-01-22 01:06:22,Eduardo Freitas,6478712.45,0.0,True,2025-02-06 19:28:45,97858
2238,Serviços Solaris Ltda,Negócio Perdido,2024-12-28 10:20:22,Marina Costa,4335145.12,0.0,False,2025-02-06 19:43:26,85852
2239,Indústria Infinity ME,Entrada,2024-12-16 12:09:12,Carlos Azevedo,8417592.93,3.0,False,2025-02-06 19:44:05,114838
2240,Grupo Infinity ME,Desqualificado,2025-01-03 17:03:05,Marina Costa,3188426.28,5.0,False,2025-02-06 20:30:11,117607
2241,Distribuidora Globaltech Comércio,Negócio Perdido,2025-01-07 15:13:16,Marina Costa,2164334.16,5.0,False,2025-02-06 20:57:32,52529
2242,Serviços Nova Era Ltda,Negociações Frias,2025-01-28 08:13:33,Lívia Martins,5091873.37,0.0,False,2025-02-06 21:30:39,95044
